1.314979999999999968e-02
1.503269999999999953e-02
1.956219999999999834e-02
2.627699999999999828e-02
3.338340000000000057e-02
4.300960000000000200e-02
5.247879999999999906e-02
6.063199999999999840e-02
7.011399999999999577e-02
8.025319999999999676e-02
8.834759999999999835e-02
9.860990000000000033e-02
1.081820000000000004e-01
1.179069999999999979e-01
1.261809999999999876e-01
1.376429999999999876e-01
1.469640000000000113e-01
1.547370000000000134e-01
1.642869999999999886e-01
1.738149999999999973e-01
1.823700000000000043e-01
1.922339999999999882e-01
2.019630000000000036e-01
2.102880000000000027e-01
2.203160000000000118e-01
2.303910000000000124e-01
