2.174561555555554748e-01
4.197155111111110504e-01
6.483573333333332300e-01
8.961193333333336009e-01
1.160205555555555268e+00
1.420253111111110966e+00
1.647576666666666911e+00
1.904037999999999897e+00
2.142281333333333038e+00
2.394621555555555226e+00
2.637171777777777226e+00
2.879593555555555628e+00
3.155534222222220908e+00
3.401896222222223543e+00
3.672489777777777853e+00
3.895886444444443875e+00
4.167111777777777526e+00
4.408706000000000458e+00
4.690225333333333246e+00
4.913277111111109541e+00
5.170249555555555432e+00
5.429243999999998849e+00
5.694778666666666211e+00
5.936607333333333791e+00
6.192661555555554642e+00
6.459380444444443370e+00
6.713725111111109811e+00
6.971007555555552848e+00
7.248124666666665661e+00
7.512391777777780000e+00
7.767736666666665180e+00
8.044301555555557925e+00
8.287927333333332314e+00
8.550485111111109759e+00
8.790770444444445886e+00
9.064004444444444530e+00
9.351822888888888130e+00
9.611408444444441201e+00
9.874441777777775542e+00
1.014980444444444529e+01
1.042778000000000027e+01
