3.014609999999999859e-02
6.031729999999999731e-02
9.046930000000000249e-02
1.204690000000000066e-01
1.503190000000000082e-01
1.809010000000000062e-01
2.110120000000000051e-01
2.398150000000000004e-01
2.697200000000000153e-01
2.998379999999999934e-01
3.313240000000000074e-01
3.609319999999999751e-01
3.908380000000000187e-01
4.208870000000000111e-01
4.516260000000000274e-01
4.821259999999999990e-01
5.122160000000000046e-01
5.416079999999999783e-01
5.712920000000000220e-01
6.010269999999999779e-01
6.307420000000000249e-01
6.605969999999999898e-01
6.904090000000000504e-01
7.201070000000000526e-01
7.498150000000000093e-01
7.796849999999999614e-01
8.092420000000000169e-01
8.388330000000000508e-01
